rollout/rew_collision,time/iterations,time/fps,rollout/episode_length,time/total_timesteps,rollout/rew_surface_coverage_2d,rollout/episode_reward,rollout/total_reward,rollout/rew_termination,train/clip_range,train/clip_fraction,train/value_loss,train/n_updates,train/approx_kl,train/explained_variance,train/learning_rate,train/clip_range_vf,time/training,train/policy_gradient_loss,train/loss,train/entropy_loss
-0.059,312,138,19.98,5111808,0.665,0.658,0.632,0.027,0.2,0.29826732673267325,6.948201316418034,1555,0.029067606,0.5969916880130768,0.0001,0.2,1.0415911674499512,0.018706973111902427,7.123436450958252,-3.7926158716182896
-0.063,313,139,19.899,5128192,0.657,0.649,0.619,0.025,0.2,0.3137267561983471,7.500916114523391,1560,0.030519484,0.5787928402423859,0.0001,0.2,1.241553783416748,0.02021122816565239,6.036258697509766,-3.761658162124886
-0.054,314,139,19.881,5144576,0.698,0.654,0.673,0.029,0.2,0.29311899038461536,7.37575735954138,1565,0.029970398,0.5838825404644012,0.0001,0.2,1.0700187683105469,0.022651325347116932,7.1302995681762695,-3.792780041694641
-0.047,315,139,22.546,5160960,0.748,0.713,0.737,0.036,0.2,0.34632689790575916,7.272748025924123,1570,0.044728808,0.5825181901454926,0.0001,0.2,1.9807581901550293,0.00419721173376079,6.173091411590576,-3.7594461353661504
-0.047,316,138,20.329,5177344,0.711,0.683,0.695,0.03,0.2,0.3194313909774436,7.23268759519534,1575,0.065842584,0.5874700844287872,0.0001,0.2,1.382404088973999,0.01831418410279697,5.920604228973389,-3.787352938401072
-0.054,317,138,21.359,5193728,0.727,0.681,0.709,0.036,0.2,0.3576448961937716,7.170910251181843,1580,0.052501496,0.5885095298290253,0.0001,0.2,2.9890682697296143,-0.010597218991382931,5.412796974182129,-3.8743666719812837
-0.061,318,138,20.153,5210112,0.676,0.649,0.643,0.028,0.2,0.3142622180451128,6.989878163301855,1585,0.054048844,0.6038303375244141,0.0001,0.2,1.3792798519134521,0.01454066294000337,6.556861877441406,-3.7980592932019914
-0.06,319,138,20.035,5226496,0.655,0.647,0.62,0.025,0.2,0.3333174542682927,7.19421047117652,1590,0.047308672,0.5782631933689117,0.0001,0.2,1.6996564865112305,0.009295761318332174,8.335851669311523,-3.7862661161073823
-0.061,320,138,20.188,5242880,0.665,0.657,0.63,0.025,0.2,0.29884303435114506,7.378261369603281,1595,0.056508943,0.575625866651535,0.0001,0.2,1.349635124206543,0.016883976626003744,5.349360942840576,-3.758106997904887
-0.051,321,138,20.57,5259264,0.691,0.659,0.67,0.029,0.2,0.29314159292035397,6.7310035038838345,1600,0.027624499,0.6158807277679443,0.0001,0.2,1.184478759765625,0.015967644652170418,6.512203693389893,-3.7872317997755203
-0.051,322,139,19.271,5275648,0.707,0.663,0.687,0.031,0.2,0.3479817708333333,6.832236523429553,1605,0.04828208,0.6009937822818756,0.0001,0.2,2.961336135864258,-0.011784791736216802,5.402273178100586,-3.860204121304883
-0.051,323,138,20.401,5292032,0.699,0.673,0.678,0.03,0.2,0.2819010416666667,7.242420005075859,1610,0.06401081,0.5834735333919525,0.0001,0.2,1.3747074604034424,0.01621018288388961,5.977825164794922,-3.8425221912788623
-0.051,324,138,21.359,5308416,0.749,0.681,0.732,0.034,0.2,0.35130208333333335,7.119536726402514,1615,0.04685513,0.5848167538642883,0.0001,0.2,3.4059627056121826,-0.01633124000703295,6.325121879577637,-3.8444068496877497
-0.062,325,138,19.758,5324800,0.653,0.648,0.615,0.024,0.2,0.3175186258278146,6.9329159844000605,1620,0.046782188,0.6065424680709839,0.0001,0.2,1.5549254417419434,0.010731989153913709,3.42343807220459,-3.865453663251258
-0.058,326,139,19.954,5341184,0.676,0.666,0.644,0.027,0.2,0.3650716145833333,7.202867842146328,1625,0.047399044,0.5831572115421295,0.0001,0.2,3.4962244033813477,-0.016314481329616336,4.347950458526611,-3.8813541751532328
-0.061,327,138,19.727,5357568,0.638,0.645,0.602,0.025,0.2,0.3359375,7.553065151464744,1630,0.042544138,0.5671992897987366,0.0001,0.2,1.8884468078613281,0.007779845937353666,6.826139450073242,-3.8659216380510175
-0.065,328,138,19.007,5373952,0.672,0.649,0.634,0.027,0.2,0.2907902644230769,7.249075100972102,1635,0.027083429,0.5865626037120819,0.0001,0.2,1.0799663066864014,0.01656050104289674,7.951663970947266,-3.943709366596662
-0.055,329,138,19.964,5390336,0.662,0.656,0.636,0.029,0.2,0.3295272435897436,7.752194019464346,1640,0.0419066,0.5691877901554108,0.0001,0.2,2.451749086380005,-0.0028172487186061013,7.525928497314453,-3.8869773475532856
-0.053,330,138,19.448,5406720,0.658,0.655,0.631,0.026,0.2,0.3513586956521739,7.596955063032067,1645,0.04662811,0.5600870549678802,0.0001,0.2,3.57564115524292,-0.018299798491964305,4.070620536804199,-3.9331375170445098
-0.051,331,138,19.445,5423104,0.688,0.651,0.666,0.029,0.2,0.35404146634615385,7.272928103422507,1650,0.048354052,0.5794294774532318,0.0001,0.2,3.2650468349456787,-0.012599061792477583,4.482143878936768,-3.9063971860286517
-0.056,332,137,19.969,5439488,0.709,0.651,0.683,0.03,0.2,0.30510817307692306,7.317716473799486,1655,0.0695929,0.5915971100330353,0.0001,0.2,1.3352491855621338,0.019367266338891707,5.1715264320373535,-3.875007497347318
-0.058,333,138,19.901,5455872,0.718,0.678,0.692,0.032,0.2,0.3476296768707483,7.491102242956356,1660,0.04739812,0.5655995607376099,0.0001,0.2,3.0353376865386963,-0.010106560001213129,6.30054235458374,-3.885521433791336
-0.056,334,137,19.16,5472256,0.683,0.622,0.656,0.029,0.2,0.3224881329113924,7.495685205177919,1665,0.038083296,0.5777066648006439,0.0001,0.2,2.4415321350097656,-0.003241350831078829,6.874732494354248,-3.9010505133037325
-0.065,335,138,21.713,5488640,0.715,0.702,0.68,0.031,0.2,0.3265888342696629,7.649529328506984,1670,0.046034127,0.5732781291007996,0.0001,0.2,1.8552746772766113,0.0033934481776832196,6.279840469360352,-3.823717883463656
-0.057,336,138,21.167,5505024,0.712,0.691,0.688,0.033,0.2,0.295125,7.132106798171997,1675,0.026980178,0.597320020198822,0.0001,0.2,1.2881152629852295,0.016231450006365777,6.94832181930542,-3.8617691173553466
-0.058,337,138,19.859,5521408,0.688,0.656,0.658,0.028,0.2,0.2621670081967213,7.5756305944724165,1680,0.024889726,0.57590052485466,0.0001,0.2,0.6276860237121582,0.014728709414112763,6.257140159606934,-3.8436315333256954
-0.053,338,138,20.734,5537792,0.647,0.658,0.619,0.025,0.2,0.360906353820598,6.994742585179021,1685,0.048638597,0.6034822165966034,0.0001,0.2,3.106668472290039,-0.011704055502688965,4.028659343719482,-3.815444273014005
-0.056,339,138,18.781,5554176,0.687,0.624,0.659,0.028,0.2,0.28680098684210525,7.456349289208128,1690,0.027770756,0.5716985762119293,0.0001,0.2,1.1748406887054443,0.021106682268477846,5.049111843109131,-3.786361681787591
-0.05,340,138,20.23,5570560,0.679,0.66,0.658,0.03,0.2,0.32058502906976744,7.837792501893154,1695,0.042024486,0.5581782460212708,0.0001,0.2,1.7823054790496826,0.0065347461441401826,6.33742094039917,-3.729797822098399
-0.06,341,138,20.526,5586944,0.699,0.676,0.667,0.029,0.2,0.359751808681672,7.4005482265803595,1700,0.052079633,0.573871910572052,0.0001,0.2,3.2117815017700195,-0.01400582111737065,5.725916862487793,-3.7554261385436227
-0.058,342,137,19.805,5603328,0.7,0.647,0.672,0.03,0.2,0.3215544871794872,7.3690776384793795,1705,0.039532654,0.5904577970504761,0.0001,0.2,2.019556999206543,0.0025637812172182094,5.736334323883057,-3.7313418571765604
-0.057,343,138,19.084,5619712,0.672,0.634,0.639,0.024,0.2,0.3081173780487805,6.939559855112216,1710,0.030501302,0.5850881040096283,0.0001,0.2,1.2820124626159668,0.017997615947955993,5.132454872131348,-3.755259424690309
-0.06,344,138,19.32,5636096,0.668,0.619,0.635,0.027,0.2,0.3416940789473684,7.37742204773695,1715,0.049572393,0.5768991112709045,0.0001,0.2,2.7573328018188477,-0.00780114488802234,6.005135536193848,-3.714156386547519
-0.064,345,138,19.426,5652480,0.621,0.625,0.579,0.022,0.2,0.36223474801061006,7.608155818453518,1720,0.048423946,0.5585260391235352,0.0001,0.2,3.900023937225342,-0.02016333646242277,4.363195896148682,-3.760162776597931
-0.057,346,138,19.697,5668864,0.697,0.651,0.668,0.028,0.2,0.29984841417910446,7.391279889576471,1725,0.058998335,0.5708318948745728,0.0001,0.2,1.3868460655212402,0.017804244616583212,5.966696739196777,-3.811634561908779
-0.051,347,138,19.922,5685248,0.694,0.647,0.673,0.03,0.2,0.3122829861111111,7.162341051631504,1730,0.04712081,0.5854354798793793,0.0001,0.2,1.484877586364746,0.013025329771658612,5.566669464111328,-3.822119774089919
-0.07,348,138,17.991,5701632,0.664,0.614,0.622,0.028,0.2,0.34747456395348836,7.355661752612092,1735,0.06387918,0.5724761188030243,0.0001,0.2,2.6702635288238525,-0.004270697662303614,6.130572319030762,-3.835238067678703
-0.054,349,139,21.11,5718016,0.716,0.69,0.694,0.032,0.2,0.3252963362068966,7.54866319415213,1740,0.043694943,0.5755875408649445,0.0001,0.2,1.8069639205932617,0.006187375386020747,5.6018829345703125,-3.8233897069404863
-0.065,350,138,20.226,5734400,0.642,0.644,0.601,0.025,0.2,0.34096975088967973,7.453680306566992,1745,0.048780575,0.5756202638149261,0.0001,0.2,2.9080679416656494,-0.009962016869057963,7.971007347106934,-3.882601680280475
-0.056,351,139,19.386,5750784,0.703,0.66,0.677,0.03,0.2,0.302763526119403,7.519757751208632,1750,0.054658044,0.5664417147636414,0.0001,0.2,1.3815491199493408,0.01633538111154713,5.2039594650268555,-3.8911023727103844
-0.054,352,139,20.089,5767168,0.742,0.67,0.72,0.031,0.2,0.33775052742616035,7.535220892620489,1755,0.039043117,0.5721813440322876,0.0001,0.2,2.447303533554077,-0.0038401300897075155,4.708630561828613,-3.8916666457421667
-0.053,353,139,20.426,5783552,0.713,0.659,0.693,0.033,0.2,0.3157003012048193,7.2739755561552855,1760,0.039636146,0.5821580290794373,0.0001,0.2,1.7159678936004639,0.006781449047736375,7.523758411407471,-3.896745687507721
-0.063,354,138,18.431,5799936,0.652,0.626,0.616,0.027,0.2,0.34196960034013607,7.470432923764599,1765,0.0481451,0.5765934884548187,0.0001,0.2,3.050267457962036,-0.011289385872810673,6.699142932891846,-3.956759108978064
-0.06,355,139,19.254,5816320,0.653,0.629,0.622,0.028,0.2,0.36579096502590674,7.527085473500385,1770,0.07071163,0.5734723508358002,0.0001,0.2,3.9958975315093994,-0.02122301180060432,4.522910118103027,-3.965385524102443
-0.063,356,139,18.429,5832704,0.663,0.61,0.628,0.028,0.2,0.37439301378446116,7.239118164942079,1775,0.0522124,0.5795439183712006,0.0001,0.2,4.135597229003906,-0.023495910864295366,5.000784873962402,-3.9777950135089997
-0.064,357,138,18.593,5849088,0.658,0.649,0.619,0.026,0.2,0.3023865582191781,7.900351119368044,1780,0.046886463,0.5514878332614899,0.0001,0.2,1.5201232433319092,0.010572262255041159,6.028937339782715,-3.9936747665274632
-0.061,358,138,20.944,5865472,0.708,0.695,0.678,0.031,0.2,0.2863558070866142,7.653585370131365,1785,0.026811793,0.5618928372859955,0.0001,0.2,1.322995901107788,0.022008103747507484,9.048027038574219,-4.0065837375761015
-0.053,359,139,20.428,5881856,0.72,0.67,0.701,0.033,0.2,0.3149892769607843,7.169551042949452,1790,0.03671226,0.5921711325645447,0.0001,0.2,2.129234790802002,-0.00010676322249220867,4.410438060760498,-4.000904527364993
-0.054,360,139,21.332,5898240,0.727,0.698,0.703,0.031,0.2,0.3559329710144927,7.562963976376299,1795,0.04591444,0.5756091773509979,0.0001,0.2,3.5825083255767822,-0.017315575879985008,3.117004156112671,-3.9882184740425886
-0.059,361,139,20.219,5914624,0.681,0.668,0.651,0.03,0.2,0.3358470077220077,6.792181670435607,1800,0.054890078,0.6066879034042358,0.0001,0.2,2.6989500522613525,-0.0066849608801334065,5.502053260803223,-3.947509800605332
-0.059,362,139,19.44,5931008,0.692,0.669,0.663,0.03,0.2,0.2518193493150685,7.236293296291404,1805,0.023075672,0.5649400949478149,0.0001,0.2,0.7535219192504883,0.017243201844394207,6.856764316558838,-3.9642211378437198
-0.054,363,139,20.687,5947392,0.724,0.671,0.702,0.032,0.2,0.33435602226720645,7.652892280686722,1810,0.03895381,0.5691920518875122,0.0001,0.2,2.552173614501953,-0.004943174213879866,5.604434013366699,-3.9559339077366507
-0.06,364,139,19.843,5963776,0.701,0.643,0.672,0.03,0.2,0.33696933962264153,7.047115763178412,1815,0.054888025,0.5897589325904846,0.0001,0.2,2.7215826511383057,-0.0076787736091130186,5.914166450500488,-4.046018391735149
-0.059,365,139,19.457,5980160,0.661,0.649,0.627,0.024,0.2,0.29296875,7.352660631065938,1820,0.046606284,0.5655852556228638,0.0001,0.2,1.3859891891479492,0.012860410537487313,5.380279541015625,-4.066839997448138
-0.061,366,139,20.212,5996544,0.715,0.671,0.683,0.029,0.2,0.3409867363344051,7.132695811354463,1825,0.045678426,0.5880778431892395,0.0001,0.2,3.210878849029541,-0.011646853190909629,4.589282512664795,-4.056759273124277
-0.053,367,139,21.903,6012928,0.73,0.706,0.71,0.033,0.2,0.3794020897832817,6.835373764805749,1830,0.04626791,0.6028210818767548,0.0001,0.2,3.33396315574646,-0.015324078627138315,4.003445625305176,-4.038169119749276
-0.067,368,139,18.797,6029312,0.63,0.616,0.589,0.025,0.2,0.33136574074074077,7.39340020638925,1835,0.047378097,0.5718002617359161,0.0001,0.2,2.7993006706237793,-0.010650306307124319,4.410449504852295,-4.025953985143591
-0.061,369,139,18.553,6045696,0.624,0.628,0.584,0.021,0.2,0.3515625,7.553654656644728,1840,0.046225328,0.5659553408622742,0.0001,0.2,3.163917303085327,-0.014779853039100522,5.376039505004883,-4.045267263005991
-0.062,370,139,19.93,6062080,0.635,0.639,0.598,0.025,0.2,0.30875,7.542415143648784,1845,0.04619671,0.5674534142017365,0.0001,0.2,1.5502798557281494,0.010539810744424661,8.345396041870117,-4.02614423751831
-0.061,371,139,19.807,6078464,0.674,0.643,0.641,0.028,0.2,0.3387861010830325,7.206390923971734,1850,0.04557646,0.5768405795097351,0.0001,0.2,2.8685660362243652,-0.011858266247066564,3.6147475242614746,-4.017224446100449
-0.056,372,139,20.887,6094848,0.696,0.677,0.67,0.029,0.2,0.3702235457920792,7.2864885684287195,1855,0.052824147,0.5685848891735077,0.0001,0.2,4.179037809371948,-0.024234867295121202,4.871090888977051,-4.044745681309464
-0.054,373,139,20.007,6111232,0.685,0.627,0.66,0.029,0.2,0.2915455426356589,7.308848288632179,1860,0.09046406,0.5739476084709167,0.0001,0.2,1.3431060314178467,0.020015477715421094,5.670930862426758,-3.984657938166182
-0.053,374,139,20.528,6127616,0.682,0.662,0.658,0.029,0.2,0.31033653846153847,7.3891422675206115,1865,0.06919742,0.5604278147220612,0.0001,0.2,1.3453795909881592,0.018216912169009447,7.526125907897949,-3.9844511380562415
-0.058,375,139,21.154,6144000,0.715,0.688,0.686,0.029,0.2,0.3392586032388664,6.893677697973213,1870,0.040322706,0.5921710431575775,0.0001,0.2,2.541811466217041,-0.006138356074479669,3.9547533988952637,-3.9710252883463255
-0.054,376,139,20.485,6160384,0.685,0.669,0.66,0.029,0.2,0.3388375946969697,7.491576646313523,1875,0.05847325,0.566403329372406,0.0001,0.2,2.728883981704712,-0.005860589388193506,5.272856712341309,-3.9568646423744434
-0.056,377,139,21.385,6176768,0.684,0.654,0.655,0.028,0.2,0.29085553278688525,7.176872175247943,1880,0.02641318,0.5781510174274445,0.0001,0.2,1.265810251235962,0.016674728262558825,7.743045330047607,-3.968375774680591
-0.055,378,139,20.252,6193152,0.698,0.67,0.672,0.029,0.2,0.34052835051546393,7.121593524500267,1885,0.046873033,0.5808781683444977,0.0001,0.2,3.0058634281158447,-0.013070943970169193,5.2779974937438965,-4.0148062976365235
-0.064,379,139,19.499,6209536,0.653,0.643,0.615,0.026,0.2,0.3588662790697674,7.384531058821567,1890,0.050694358,0.5649785101413727,0.0001,0.2,4.460367918014526,-0.025289171319021735,5.2245659828186035,-4.01340967610825
-0.062,380,139,19.858,6225920,0.658,0.639,0.623,0.027,0.2,0.3360015368852459,7.275265091755351,1895,0.038886048,0.5807502269744873,0.0001,0.2,2.554696798324585,-0.004000803864118261,6.165968418121338,-4.048819078773748
-0.057,381,139,20.769,6242304,0.69,0.663,0.663,0.031,0.2,0.32049418604651164,7.499557854408442,1900,0.037905917,0.5778223276138306,0.0001,0.2,2.2179179191589355,-0.002758228969435359,4.890657424926758,-4.061723960832108
-0.063,382,139,20.804,6258688,0.661,0.672,0.622,0.024,0.2,0.30397263071895425,6.955020714429469,1905,0.046974927,0.5996764600276947,0.0001,0.2,1.5768530368804932,0.009049255416113762,6.124757289886475,-4.080982993630802
-0.063,383,139,19.796,6275072,0.654,0.637,0.618,0.027,0.2,0.29435483870967744,7.20269359696296,1910,0.02783483,0.5874163210391998,0.0001,0.2,1.274474859237671,0.01962967471204578,5.598708152770996,-4.06247224346284
-0.052,384,139,21.402,6291456,0.693,0.668,0.672,0.031,0.2,0.37357954545454547,7.544580262767595,1915,0.05179243,0.5594115555286407,0.0001,0.2,4.2123613357543945,-0.025175747731631892,5.08630895614624,-4.114156745868467
-0.052,385,139,19.587,6307840,0.711,0.636,0.692,0.032,0.2,0.3412326388888889,6.974567561679416,1920,0.050658107,0.5959897041320801,0.0001,0.2,2.7844340801239014,-0.00668514013911287,5.04218053817749,-4.090610207451714
-0.058,386,139,21.423,6324224,0.682,0.656,0.653,0.029,0.2,0.3649878640776699,7.234935711116853,1925,0.048053388,0.5933089852333069,0.0001,0.2,3.19724440574646,-0.013901328505242913,4.833168983459473,-4.066740211159666
-0.054,387,139,20.814,6340608,0.715,0.685,0.69,0.03,0.2,0.3664934961928934,7.437025573653013,1930,0.055550527,0.574148029088974,0.0001,0.2,4.0759360790252686,-0.023754416320822792,4.705846309661865,-4.087705851206319
-0.059,388,139,20.356,6356992,0.695,0.647,0.665,0.03,0.2,0.31749636627906974,7.0146839840467585,1935,0.03635074,0.5947429537773132,0.0001,0.2,1.7736413478851318,0.005399651652158693,3.435957431793213,-4.134590578633685
-0.066,389,139,19.873,6373376,0.651,0.631,0.612,0.026,0.2,0.32296195652173915,6.9047290542851325,1940,0.03837517,0.6040551662445068,0.0001,0.2,2.3763675689697266,-0.0016193860473678165,4.773741722106934,-4.10419614315033
-0.05,390,139,21.554,6389760,0.723,0.681,0.704,0.032,0.2,0.36631754912663755,7.690211590721097,1945,0.052319292,0.5617025196552277,0.0001,0.2,4.746936082839966,-0.030132199816535914,5.108588218688965,-4.024161367957769
-0.064,391,139,19.498,6406144,0.67,0.644,0.633,0.027,0.2,0.3469187062937063,7.362639098734289,1950,0.04824404,0.5831581056118011,0.0001,0.2,2.9694981575012207,-0.01395875603690014,5.219915390014648,-4.08497389463278
-0.06,392,139,19.193,6422528,0.651,0.615,0.616,0.026,0.2,0.35391076589595377,7.488975161072836,1955,0.04687233,0.5773833692073822,0.0001,0.2,3.5839650630950928,-0.021009643497537672,4.956605911254883,-4.088150100900948
-0.06,393,139,19.608,6438912,0.692,0.643,0.663,0.031,0.2,0.3347457627118644,7.84148335537668,1960,0.048649255,0.5629725456237793,0.0001,0.2,3.0577609539031982,-0.014130494330015222,7.046067237854004,-4.091466670117136
-0.053,394,139,20.391,6455296,0.682,0.656,0.658,0.029,0.2,0.287080223880597,7.445373862536986,1965,0.051564157,0.5750226974487305,0.0001,0.2,1.4060742855072021,0.01648237928053114,5.757050037384033,-4.049766625931014
-0.052,395,139,21.385,6471680,0.709,0.68,0.689,0.032,0.2,0.31785374365482233,7.462270920651818,1970,0.03913721,0.5736055374145508,0.0001,0.2,2.0528783798217773,0.0023135853255271607,5.023557662963867,-4.062864780426025
-0.052,396,139,22.242,6488064,0.726,0.697,0.706,0.033,0.2,0.3328125,7.661407285366418,1975,0.051884122,0.5600229799747467,0.0001,0.2,2.749405860900879,-0.00767986859142218,5.7867937088012695,-4.078257199053494
-0.057,397,139,19.098,6504448,0.688,0.649,0.662,0.031,0.2,0.2927517361111111,7.445561135256732,1980,0.026873734,0.5709515810012817,0.0001,0.2,1.1177089214324951,0.017241037398990657,7.279642581939697,-4.061721689171261
-0.062,398,139,20.201,6520832,0.679,0.651,0.644,0.027,0.2,0.36915523690773067,7.712936199216771,1985,0.056659393,0.5612185001373291,0.0001,0.2,4.1788551807403564,-0.023748170073490192,6.379652976989746,-4.038883086154586
-0.055,399,139,20.272,6537216,0.704,0.665,0.68,0.031,0.2,0.28112980769230766,7.469628719183115,1990,0.05719724,0.5729305148124695,0.0001,0.2,1.3528358936309814,0.01861160334486228,4.4448723793029785,-4.058757620591384
-0.061,400,139,19.902,6553600,0.656,0.652,0.621,0.026,0.2,0.3590764331210191,7.261873907344357,1995,0.04611125,0.5923595726490021,0.0001,0.2,3.2583045959472656,-0.01473196581077234,6.1090569496154785,-4.079126197061721
-0.058,401,139,21.038,6569984,0.671,0.659,0.641,0.028,0.2,0.3626846181556196,7.381310185369222,2000,0.048844375,0.5782985389232635,0.0001,0.2,3.6490988731384277,-0.017991508813494393,3.8107879161834717,-4.106022471996824
-0.057,402,139,20.562,6586368,0.666,0.668,0.637,0.027,0.2,0.337109375,6.900872676713126,2005,0.046165306,0.5958235263824463,0.0001,0.2,2.929941415786743,-0.00871466188026326,3.199099540710449,-4.131220539978572
-0.061,403,139,19.365,6602752,0.657,0.625,0.621,0.025,0.2,0.3223845108695652,7.601880311965942,2010,0.039389867,0.5739596784114838,0.0001,0.2,2.3806533813476562,-0.002798369227220183,4.66555118560791,-4.13336149505947
-0.068,404,139,19.297,6619136,0.647,0.623,0.604,0.024,0.2,0.31065848214285713,7.838358300072806,2015,0.047933534,0.5616828203201294,0.0001,0.2,1.4564170837402344,0.01615243046544492,6.024899482727051,-4.132293411663601
-0.059,405,139,20.124,6635520,0.664,0.643,0.631,0.026,0.2,0.3221280809859155,7.555516068364533,2020,0.048081134,0.5766456723213196,0.0001,0.2,1.4762356281280518,0.014994049805518187,6.493456840515137,-4.151564700502745
-0.059,406,139,19.537,6651904,0.682,0.632,0.647,0.025,0.2,0.3506111623616236,6.92959121760407,2025,0.054358818,0.6055647432804108,0.0001,0.2,2.823288917541504,-0.008734089289740333,6.405259132385254,-4.189130209468828
-0.054,407,139,20.147,6668288,0.702,0.654,0.676,0.029,0.2,0.3442363813229572,7.9387574752481065,2030,0.07578798,0.5611212849617004,0.0001,0.2,2.671039342880249,-0.005934650890152278,4.798295497894287,-4.171455583683712
-0.057,408,139,21.538,6684672,0.711,0.68,0.684,0.031,0.2,0.36791366185897434,7.371821236916078,2035,0.050403498,0.5802218019962311,0.0001,0.2,3.2439136505126953,-0.012791718669737188,4.783984661102295,-4.172344132875785
-0.043,409,139,22.493,6701056,0.751,0.707,0.742,0.034,0.2,0.32602370689655175,6.6567029755691,2040,0.049507637,0.6195378601551056,0.0001,0.2,1.4872679710388184,0.01643685347818095,4.483768939971924,-4.19139074785956
-0.046,410,138,21.602,6717440,0.751,0.708,0.739,0.035,0.2,0.3542322392086331,6.986814196161229,2045,0.05104815,0.6025272309780121,0.0001,0.2,2.8869142532348633,-0.008661802161297352,5.754726886749268,-4.111196876429825
-0.053,411,139,21.445,6733824,0.724,0.69,0.703,0.032,0.2,0.31916182170542634,7.000433064246362,2050,0.07977313,0.6068859398365021,0.0001,0.2,1.3409419059753418,0.019911826151430376,5.710510730743408,-4.14650662555251
-0.06,412,139,19.913,6750208,0.706,0.646,0.678,0.031,0.2,0.3335304054054054,6.86507108018205,2055,0.045722984,0.6106961369514465,0.0001,0.2,1.9244163036346436,0.003830183045686902,5.422996520996094,-4.139799054893287
-0.053,413,139,20.966,6766592,0.707,0.675,0.684,0.03,0.2,0.36983267716535434,7.907440573524616,2060,0.048044037,0.5592221021652222,0.0001,0.2,3.948009490966797,-0.02050135220618542,5.482772350311279,-4.086366916891784
-0.058,414,139,20.437,6782976,0.643,0.626,0.612,0.027,0.2,0.29423076923076924,7.198549428352943,2065,0.07000626,0.5854082405567169,0.0001,0.2,1.34605073928833,0.01925342513176684,5.5324201583862305,-4.104545710637019
-0.052,415,139,21.093,6799360,0.699,0.672,0.678,0.03,0.2,0.35964517291066284,7.520891660228586,2070,0.047195755,0.5757215619087219,0.0001,0.2,3.609457015991211,-0.017906657073872234,4.223377704620361,-4.082453023459794
-0.061,416,139,20.109,6815744,0.702,0.641,0.67,0.029,0.2,0.2789320054945055,7.319310911409148,2075,0.025294723,0.5736587345600128,0.0001,0.2,0.9408059120178223,0.017850398638664364,4.864721775054932,-4.0499590910398044
-0.054,417,139,21.79,6832128,0.707,0.67,0.684,0.032,0.2,0.35012400793650794,6.850391204773434,2080,0.046154365,0.5956212282180786,0.0001,0.2,3.280601739883423,-0.014991317881596466,4.470811367034912,-4.102133976467072
-0.051,418,139,21.281,6848512,0.734,0.671,0.715,0.033,0.2,0.2935949427480916,6.71788228741129,2085,0.0767154,0.6068217158317566,0.0001,0.2,1.3622920513153076,0.0206905095660277,3.0962703227996826,-4.170040625652284
-0.056,419,139,21.138,6864896,0.685,0.663,0.66,0.031,0.2,0.29890366022099446,7.208803719578527,2090,0.039095208,0.5801299810409546,0.0001,0.2,1.8740108013153076,0.003936695130490466,3.156874179840088,-4.139304113651508
-0.054,420,139,20.165,6881280,0.705,0.655,0.682,0.03,0.2,0.3358477011494253,7.189271101092927,2095,0.06941201,0.5844425559043884,0.0001,0.2,2.6890933513641357,-0.006798119280644304,6.743231296539307,-4.117237212557446
-0.056,421,139,20.066,6897664,0.664,0.649,0.633,0.026,0.2,0.3356660231660232,7.155826651451671,2100,0.06310471,0.5893735289573669,0.0001,0.2,2.688103675842285,-0.007302207012865765,3.2727136611938477,-4.103316489333812
-0.055,422,139,21.408,6914048,0.692,0.67,0.668,0.031,0.2,0.37877286585365855,7.274059214243075,2105,0.056738935,0.5887685418128967,0.0001,0.2,4.249216079711914,-0.02605657922104001,4.393637180328369,-4.1205097204301415
-0.047,423,139,20.768,6930432,0.712,0.666,0.697,0.033,0.2,0.35980373475609756,7.391567026696554,2110,0.047972187,0.5853993594646454,0.0001,0.2,3.411593198776245,-0.01514929133501449,3.9744296073913574,-4.145515574187767
-0.062,424,139,19.323,6946816,0.68,0.621,0.648,0.03,0.2,0.3086845930232558,6.781630235124928,2115,0.08328065,0.6073406040668488,0.0001,0.2,1.3375391960144043,0.019983517388676025,4.491344928741455,-4.193614669548449
-0.048,425,139,22.417,6963200,0.707,0.668,0.69,0.031,0.2,0.30190217391304347,7.888040289671525,2120,0.02870787,0.564268559217453,0.0001,0.2,1.193204402923584,0.018365164562735868,7.483254432678223,-4.112897064374841
-0.059,426,139,20.471,6979584,0.703,0.66,0.672,0.028,0.2,0.35082080696202533,7.513940580283539,2125,0.049868807,0.5624083578586578,0.0001,0.2,3.2818596363067627,-0.014429903167736116,5.236435890197754,-4.016605596753616
-0.052,427,139,20.992,6995968,0.7,0.646,0.677,0.029,0.2,0.3451812977099237,7.196366703237286,2130,0.050669447,0.5924013555049896,0.0001,0.2,2.7135813236236572,-0.006766837424392463,5.152904033660889,-4.028245184257741
-0.056,428,139,21.102,7012352,0.67,0.677,0.641,0.027,0.2,0.3224330357142857,6.990897437504359,2135,0.05612069,0.5994561314582825,0.0001,0.2,1.4630165100097656,0.013326744901548539,3.632298231124878,-3.998942908218929
-0.046,429,139,22.946,7028736,0.737,0.697,0.724,0.033,0.2,0.33638277202072536,6.882654800316213,2140,0.04468535,0.5994240641593933,0.0001,0.2,1.9987313747406006,0.003392560458187149,5.2155375480651855,-3.973656604944733
